num,neutral,positive,negative,skip,mark,adj,caps_lock,label
776,0.5544804334640503,0.0,0.22271016240119934,0.0,2,0,0,1
777,0.5544804334640503,0.0,0.20690405368804932,0.0,0,0,0,1
778,0.4225146472454071,0.0,0.320831298828125,0.0,0,3,0,1
779,0.6926519870758057,0.0,0.20182321965694427,0.0,0,0,0,1
780,0.5775054097175598,0.0,0.22271016240119934,0.0,0,0,0,1
781,0.607673168182373,0.0,0.20690405368804932,0.0,0,0,0,1
782,0.538993239402771,0.0,0.21734751760959625,0.0,0,0,0,1
783,0.5775054097175598,0.0,0.23935934901237488,0.0,0,4,0,1
784,0.5775054097175598,0.0,0.275139719247818,0.0,0,1,0,1
785,0.6224693655967712,0.0,0.320831298828125,0.0,1,0,0,1
786,0.44553956389427185,0.0,0.3276783227920532,0.0,0,0,0,1
787,0.546748161315918,0.0,0.2814156115055084,0.0,0,4,0,1
788,0.754925012588501,0.0,0.15611489117145538,0.0,8,2,0,1
789,0.7371681928634644,0.0,0.22271016240119934,0.0,0,1,0,1
790,0.585111141204834,0.0,0.19194278120994568,0.0,1,0,0,1
791,0.6001983880996704,0.0,0.1968362182378769,0.0,0,0,0,1
792,0.3775506913661957,0.0,0.24509501457214355,0.0,0,0,0,1
793,0.5000100135803223,0.0,0.21734751760959625,0.0,1,1,0,1
794,0.546748161315918,0.0,0.2568419873714447,0.0,0,0,0,1
795,0.6370407938957214,0.0,0.21207880973815918,0.0,1,1,0,1
796,0.6584275364875793,0.0,0.20182321965694427,0.0,0,0,0,1
797,0.46102678775787354,0.0,0.320831298828125,0.0,0,2,0,1
798,0.607673168182373,0.0,0.15611489117145538,0.0,0,0,0,1
799,0.6926519870758057,0.0,0.21734751760959625,0.0,0,1,0,1
800,0.3702353835105896,0.0,0.30736804008483887,0.0,3,3,0,1
801,0.5156299471855164,0.0,0.26285186409950256,0.0,0,2,0,1
802,0.546748161315918,0.0,0.23935934901237488,0.0,2,0,0,1
803,0.7186043858528137,0.0,0.24509501457214355,0.0,0,1,0,1
804,0.5078218579292297,0.0,0.287777841091156,0.0,0,0,0,1
805,0.38492217659950256,0.0,0.275139719247818,0.0,1,1,0,1
806,0.538993239402771,0.0,0.23371636867523193,0.0,0,8,0,1
807,0.5312193632125854,0.0,0.21207880973815918,0.0,0,1,0,1
808,0.3775506913661957,0.0,0.22271016240119934,0.0,0,1,0,1
809,0.4532718360424042,0.0,0.20182321965694427,0.0,0,0,0,1
810,0.4765896201133728,0.0,0.23935934901237488,0.0,0,2,0,1
811,0.523430347442627,0.0,0.3007555902004242,0.0,0,0,0,1
812,0.523430347442627,0.0,0.2568419873714447,0.0,1,0,0,1
813,0.585111141204834,0.0,0.21734751760959625,0.0,1,0,0,1
814,0.3998216390609741,0.0,0.19194278120994568,0.0,0,6,0,1
815,0.44553956389427185,0.0,0.38492217659950256,0.0,1,1,0,1
816,0.5621865391731262,0.0,0.26285186409950256,0.0,0,0,0,1
817,0.5312193632125854,0.0,0.2509227991104126,0.0,1,0,0,1
818,0.5000100135803223,0.0,0.1778208613395691,0.0,0,0,0,1
819,0.44553956389427185,0.0,0.29422497749328613,0.0,2,1,0,1
820,0.5000100135803223,0.0,0.2568419873714447,0.0,0,0,0,1
821,0.6370407938957214,0.0,0.23935934901237488,0.0,0,0,0,1
822,0.5775054097175598,0.0,0.3140605390071869,0.0,0,0,0,1
823,0.275139719247818,0.0,0.0,0.3140605390071869,0,0,0,1
824,0.3557848632335663,0.0,0.4301573634147644,0.0,0,0,0,1
825,0.5698626637458801,0.0,0.23935934901237488,0.0,1,1,0,1
826,0.7122421860694885,0.0,0.1968362182378769,0.0,0,0,0,1
827,0.585111141204834,0.0,0.19194278120994568,0.0,1,0,0,1
828,0.546748161315918,0.0,0.19194278120994568,0.0,0,0,0,1
829,0.4301573634147644,0.0,0.22816647589206696,0.0,1,0,0,1
830,0.6654205918312073,0.0,0.29422497749328613,0.0,1,0,0,1
831,0.6150978803634644,0.0,0.19194278120994568,0.0,0,1,0,1
832,0.6001983880996704,0.0,0.3007555902004242,0.0,0,0,0,1
833,0.8634016513824463,0.0,0.18714269995689392,0.0,0,0,0,1
834,0.546748161315918,0.0,0.2509227991104126,0.0,1,1,0,1
835,0.523430347442627,0.0,0.26285186409950256,0.0,0,1,0,1
836,0.59267657995224,0.0,0.20690405368804932,0.0,1,0,0,1
837,0.3702353835105896,0.0,0.3140605390071869,0.0,0,0,0,1
838,0.6001983880996704,0.0,0.21207880973815918,0.0,1,0,0,1
839,0.523430347442627,0.0,0.16027602553367615,0.0,0,0,0,1
840,0.4225146472454071,0.0,0.2509227991104126,0.0,0,1,0,1
841,0.7431780099868774,0.0,0.19194278120994568,0.0,0,0,0,1
842,0.4378334879875183,0.0,0.3140605390071869,0.0,0,0,0,1
843,0.4843900501728058,0.0,0.23935934901237488,0.0,0,4,0,1
844,0.4688006341457367,0.0,0.22271016240119934,0.0,0,0,0,1
845,0.585111141204834,0.0,0.2689514458179474,0.0,0,0,0,1
846,0.538993239402771,0.0,0.2814156115055084,0.0,0,1,0,1
847,0.5000100135803223,0.0,0.18714269995689392,0.0,0,0,0,1
848,0.4921981394290924,0.0,0.26285186409950256,0.0,0,0,0,1
849,0.4921981394290924,0.0,0.275139719247818,0.0,0,1,0,1
850,0.7606606483459473,0.0,0.22816647589206696,0.0,0,0,0,1
851,0.6723417043685913,0.0,0.2814156115055084,0.0,1,0,0,1
852,0.5312193632125854,0.0,0.21734751760959625,0.0,0,1,0,1
853,0.546748161315918,0.0,0.2689514458179474,0.0,0,1,0,1
854,0.8267217874526978,0.0,0.23371636867523193,0.0,0,0,0,1
855,0.6442351341247559,0.0,0.23371636867523193,0.0,1,0,0,1
856,0.41490885615348816,0.0,0.3007555902004242,0.0,0,0,0,1
857,0.5698626637458801,0.0,0.16886694729328156,0.0,0,0,0,1
858,0.4765896201133728,0.0,0.29422497749328613,0.0,1,2,0,1
859,0.3998216390609741,0.0,0.2568419873714447,0.0,0,0,0,1
860,0.6224693655967712,0.0,0.22271016240119934,0.0,1,0,0,1
861,0.7826725244522095,0.0,0.14805719256401062,0.0,1,1,0,1
862,0.3702353835105896,0.0,0.3007555902004242,0.0,0,0,0,1
863,0.5775054097175598,0.0,0.21207880973815918,0.0,1,1,0,1
864,0.538993239402771,0.0,0.287777841091156,0.0,0,0,0,1
865,0.5698626637458801,0.0,0.16452647745609283,0.0,0,0,0,1
866,0.6370407938957214,0.0,0.21207880973815918,0.0,0,0,0,1
867,0.6150978803634644,0.0,0.24509501457214355,0.0,1,0,0,1
868,0.4843900501728058,0.0,0.23935934901237488,0.0,1,0,0,1
869,0.5775054097175598,0.0,0.21207880973815918,0.0,0,0,0,1
870,0.607673168182373,0.0,0.2814156115055084,0.0,0,0,0,1
871,0.6150978803634644,0.0,0.1778208613395691,0.0,0,1,0,1
872,0.59267657995224,0.0,0.13661839067935944,0.0,1,0,0,1
873,0.4225146472454071,0.0,0.21734751760959625,0.0,1,2,0,1
874,0.4921981394290924,0.0,0.20182321965694427,0.0,0,0,0,1
875,0.6513648629188538,0.0,0.16452647745609283,0.0,1,0,0,1
876,0.5000100135803223,0.0,0.320831298828125,0.0,0,3,0,1
877,0.41490885615348816,0.0,0.26285186409950256,0.0,0,1,0,1
878,0.4225146472454071,0.0,0.2814156115055084,0.0,0,0,0,1
879,0.5000100135803223,0.0,0.30736804008483887,0.0,0,0,0,1
880,0.6654205918312073,0.0,0.16886694729328156,0.0,0,4,0,1
881,0.4688006341457367,0.0,0.2568419873714447,0.0,0,3,0,1
882,0.5698626637458801,0.0,0.21734751760959625,0.0,0,0,0,1
883,0.3923468291759491,0.0,0.26285186409950256,0.0,0,0,0,1
884,0.6150978803634644,0.0,0.1824355274438858,0.0,0,0,0,1
885,0.5775054097175598,0.0,0.3140605390071869,0.0,0,0,0,1
886,0.6654205918312073,0.0,0.21207880973815918,0.0,1,2,0,1
887,0.4843900501728058,0.0,0.2568419873714447,0.0,1,3,0,1
888,0.59267657995224,0.0,0.2509227991104126,0.0,0,0,0,1
889,0.6584275364875793,0.0,0.1778208613395691,0.0,0,0,0,1
890,0.40734341740608215,0.0,0.3415925204753876,0.0,0,0,0,1
891,0.5621865391731262,0.0,0.1778208613395691,0.0,1,0,0,1
892,0.4688006341457367,0.0,0.2689514458179474,0.0,2,0,0,1
893,0.6150978803634644,0.0,0.20690405368804932,0.0,1,0,0,1
894,0.6654205918312073,0.0,0.2568419873714447,0.0,0,0,0,1
895,0.40734341740608215,0.0,0.275139719247818,0.0,2,0,0,1
896,0.6297846436500549,0.0,0.23935934901237488,0.0,1,2,0,1
897,0.7371681928634644,0.0,0.14415885508060455,0.0,0,1,0,1
898,0.607673168182373,0.0,0.23935934901237488,0.0,0,0,0,1
899,0.5775054097175598,0.0,0.1732981950044632,0.0,0,0,0,1
900,0.3923468291759491,0.0,0.18714269995689392,0.0,0,0,0,1
901,0.59267657995224,0.0,0.13661839067935944,0.0,0,2,0,1
902,0.523430347442627,0.0,0.0,0.41490885615348816,0,0,0,1
903,0.7186043858528137,0.0,0.11597072333097458,0.0,0,0,0,1
904,0.4765896201133728,0.0,0.3140605390071869,0.0,6,0,0,1
905,0.5698626637458801,0.0,0.16027602553367615,0.0,0,0,0,1
906,0.59267657995224,0.0,0.22271016240119934,0.0,0,0,0,1
907,0.6723417043685913,0.0,0.16886694729328156,0.0,0,0,0,1
908,0.5078218579292297,0.0,0.2689514458179474,0.0,0,4,0,1
909,0.4921981394290924,0.0,0.2509227991104126,0.0,0,1,0,1
910,0.59267657995224,0.0,0.21207880973815918,0.0,0,0,0,1
911,0.3923468291759491,0.0,0.26285186409950256,0.0,0,0,0,1
912,0.4301573634147644,0.0,0.3007555902004242,0.0,0,0,0,1
913,0.38492217659950256,0.0,0.275139719247818,0.0,1,1,0,1
914,0.44553956389427185,0.0,0.275139719247818,0.0,0,0,0,1
915,0.5775054097175598,0.0,0.2689514458179474,0.0,0,0,0,1
916,0.59267657995224,0.0,0.20690405368804932,0.0,1,0,0,1
917,0.7431780099868774,0.0,0.1520422399044037,0.0,0,1,0,1
918,0.4921981394290924,0.0,0.29422497749328613,0.0,1,1,0,1
919,0.5078218579292297,0.16027602553367615,0.0,0.0,0,0,0,1
920,0.4532718360424042,0.0,0.275139719247818,0.0,0,3,0,1
921,0.585111141204834,0.0,0.22816647589206696,0.0,0,0,0,1
922,0.44553956389427185,0.0,0.2568419873714447,0.0,1,0,0,1
923,0.5698626637458801,0.0,0.1778208613395691,0.0,0,0,0,1
924,0.5156299471855164,0.0,0.3007555902004242,0.0,0,0,0,1
925,0.5312193632125854,0.0,0.2689514458179474,0.0,1,0,0,1
926,0.4532718360424042,0.0,0.2568419873714447,0.0,2,0,0,1
927,0.4301573634147644,0.0,0.287777841091156,0.0,2,1,0,1
928,0.546748161315918,0.0,0.22271016240119934,0.0,2,1,0,1
929,0.4688006341457367,0.0,0.22816647589206696,0.0,0,0,0,1
930,0.4765896201133728,0.0,0.2814156115055084,0.0,3,1,0,1
931,0.38492217659950256,0.0,0.2814156115055084,0.0,1,0,0,1
932,0.59267657995224,0.0,0.21734751760959625,0.0,0,0,0,1
933,0.5312193632125854,0.0,0.2814156115055084,0.0,0,1,0,1
934,0.6001983880996704,0.0,0.1778208613395691,0.0,0,0,0,1
935,0.6992644667625427,0.0,0.21734751760959625,0.0,2,2,0,1
936,0.4843900501728058,0.0,0.20690405368804932,0.0,1,0,0,1
937,0.40734341740608215,0.0,0.2568419873714447,0.0,0,0,0,1
938,0.4688006341457367,0.0,0.21207880973815918,0.0,1,2,0,1
939,0.6224693655967712,0.0,0.21207880973815918,0.0,0,0,0,1
940,0.38492217659950256,0.0,0.3276783227920532,0.0,0,0,0,1
941,0.6224693655967712,0.0,0.13297423720359802,0.0,0,0,0,1
942,0.30736804008483887,0.0,0.3702353835105896,0.0,1,0,0,1
943,0.5621865391731262,0.0,0.21734751760959625,0.0,0,1,0,1
944,0.5156299471855164,0.0,0.33459946513175964,0.0,0,0,0,1
945,0.4843900501728058,0.0,0.3276783227920532,0.0,0,3,0,1
946,0.538993239402771,0.0,0.23371636867523193,0.0,0,1,0,1
947,0.275139719247818,0.0,0.2689514458179474,0.0,0,1,0,1
948,0.4301573634147644,0.0,0.4301573634147644,0.0,0,3,0,1
949,0.3415925204753876,0.0,0.3557848632335663,0.0,0,0,0,1
950,0.4688006341457367,0.0,0.30736804008483887,0.0,0,3,0,1
951,0.4688006341457367,0.0,0.22271016240119934,0.0,0,0,0,1
952,0.4765896201133728,0.0,0.3276783227920532,0.0,0,1,0,1
953,0.4688006341457367,0.0,0.30736804008483887,0.0,0,1,0,1
954,0.5698626637458801,0.0,0.275139719247818,0.0,0,1,0,1
955,0.754925012588501,0.0,0.16886694729328156,0.0,2,1,0,1
956,0.5621865391731262,0.0,0.1968362182378769,0.0,0,0,0,1
957,0.5000100135803223,0.0,0.320831298828125,0.0,0,0,0,1
958,0.7057950496673584,0.0,0.16886694729328156,0.0,0,7,0,1
959,0.6654205918312073,0.0,0.1520422399044037,0.0,0,0,0,1
960,0.5000100135803223,0.0,0.24509501457214355,0.0,10,1,0,1
961,0.7931159734725952,0.0,0.1520422399044037,0.0,1,0,0,1
962,0.4765896201133728,0.0,0.21734751760959625,0.0,1,2,0,1
963,0.7490972280502319,0.0,0.23371636867523193,0.0,0,3,0,1
964,0.59267657995224,0.0,0.2568419873714447,0.0,3,1,0,1
965,0.38492217659950256,0.1968362182378769,0.0,0.0,0,1,0,1
966,0.5698626637458801,0.0,0.2509227991104126,0.0,0,0,0,1
967,0.40734341740608215,0.0,0.29422497749328613,0.0,1,0,0,1
968,0.5078218579292297,0.0,0.3140605390071869,0.0,1,4,0,1
969,0.348655104637146,0.0,0.30736804008483887,0.0,0,0,0,1
970,0.59267657995224,0.0,0.1732981950044632,0.0,1,0,0,1
971,0.6001983880996704,0.0,0.0,0.3415925204753876,0,0,0,1
972,0.585111141204834,0.0,0.21734751760959625,0.0,1,0,0,1
973,0.6001983880996704,0.0,0.2568419873714447,0.0,7,2,0,1
974,0.3775506913661957,0.0,0.23935934901237488,0.0,0,3,0,1
975,0.3415925204753876,0.0,0.33459946513175964,0.0,0,1,0,1
976,0.6370407938957214,0.0,0.23371636867523193,0.0,0,0,0,1
977,0.3557848632335663,0.0,0.275139719247818,0.0,0,3,0,1
978,0.546748161315918,0.0,0.20690405368804932,0.0,0,2,0,1
979,0.3276783227920532,0.0,0.33459946513175964,0.0,1,2,0,1
980,0.3415925204753876,0.0,0.30736804008483887,0.0,3,3,0,1
981,0.5312193632125854,0.0,0.20182321965694427,0.0,0,2,0,1
982,0.5775054097175598,0.0,0.2509227991104126,0.0,1,8,0,1
983,0.6513648629188538,0.0,0.2689514458179474,0.0,1,1,0,1
984,0.607673168182373,0.0,0.33459946513175964,0.0,0,0,0,1
985,0.538993239402771,0.0,0.2568419873714447,0.0,1,2,0,1
986,0.41490885615348816,0.0,0.3140605390071869,0.0,1,1,0,1
987,0.6584275364875793,0.0,0.16886694729328156,0.0,0,1,0,1
988,0.4301573634147644,0.0,0.275139719247818,0.0,1,1,0,1
989,0.5698626637458801,0.0,0.24509501457214355,0.0,0,0,0,1
990,0.6859594583511353,0.0,0.2568419873714447,0.0,0,0,0,1
991,0.5775054097175598,0.0,0.23371636867523193,0.0,1,6,0,1
992,0.5312193632125854,0.0,0.24509501457214355,0.0,2,2,0,1
993,0.5621865391731262,0.0,0.26285186409950256,0.0,0,17,0,1
994,0.5698626637458801,0.0,0.18714269995689392,0.0,1,0,0,1
995,0.4843900501728058,0.0,0.275139719247818,0.0,2,0,0,1
996,0.46102678775787354,0.0,0.2814156115055084,0.0,0,0,0,1
997,0.4765896201133728,0.0,0.2509227991104126,0.0,0,1,0,1
998,0.5078218579292297,0.0,0.1968362182378769,0.0,0,0,0,1
999,0.6791887283325195,0.0,0.23935934901237488,0.0,1,0,0,1
1000,0.4532718360424042,0.0,0.19194278120994568,0.0,0,1,0,1
1001,0.5698626637458801,0.0,0.2568419873714447,0.0,2,6,0,1
1002,0.4378334879875183,0.0,0.22816647589206696,0.0,0,2,0,1
1003,0.4225146472454071,0.0,0.3415925204753876,0.0,0,4,0,1
1004,0.3775506913661957,0.0,0.2568419873714447,0.0,0,2,0,1
1005,0.5544804334640503,0.0,0.3140605390071869,0.0,0,0,0,1
1006,0.9951046109199524,0.0,0.0,0.07370626926422119,0,0,0,1
1007,0.6001983880996704,0.0,0.23371636867523193,0.0,1,0,0,1
1008,0.585111141204834,0.0,0.26285186409950256,0.0,0,0,0,1
1009,0.6224693655967712,0.0,0.16452647745609283,0.0,0,0,0,1
1010,0.6370407938957214,0.0,0.2509227991104126,0.0,2,0,0,1
1011,0.6001983880996704,0.0,0.21734751760959625,0.0,0,1,0,1
1012,0.59267657995224,0.0,0.26285186409950256,0.0,0,0,0,1
1013,0.6370407938957214,0.0,0.2689514458179474,0.0,0,1,0,1
1014,0.5621865391731262,0.0,0.1778208613395691,0.0,0,1,0,1
1015,0.5544804334640503,0.0,0.21734751760959625,0.0,0,0,0,1
1016,0.607673168182373,0.0,0.20690405368804932,0.0,2,2,0,1
1017,0.4765896201133728,0.0,0.21734751760959625,0.0,0,0,0,1
1018,0.59267657995224,0.0,0.3007555902004242,0.0,0,0,0,1
1019,0.585111141204834,0.0,0.2568419873714447,0.0,0,0,0,1
1020,0.6297846436500549,0.0,0.20182321965694427,0.0,0,0,0,1
1021,0.9591643214225769,0.0,0.028446035459637642,0.0,0,0,0,1
1022,0.6584275364875793,0.0,0.23935934901237488,0.0,0,0,0,1
1023,0.6654205918312073,0.0,0.24509501457214355,0.0,1,0,0,1
1024,0.5621865391731262,0.0,0.20690405368804932,0.0,0,1,0,1
1025,0.523430347442627,0.0,0.2568419873714447,0.0,0,8,0,1
1026,0.4225146472454071,0.0,0.2814156115055084,0.0,0,0,0,1
1027,0.5698626637458801,0.0,0.30736804008483887,0.0,0,0,0,1
1028,0.7248802781105042,0.0,0.18714269995689392,0.0,3,0,0,1
1029,0.585111141204834,0.0,0.287777841091156,0.0,0,0,0,1
1030,0.585111141204834,0.0,0.3702353835105896,0.0,0,0,0,1
1031,0.6654205918312073,0.0,0.22816647589206696,0.0,0,0,0,1
1032,0.6370407938957214,0.0,0.2814156115055084,0.0,0,0,0,1
1033,0.8991314172744751,0.0,0.2814156115055084,0.0,0,0,0,1
1034,0.6224693655967712,0.0,0.2568419873714447,0.0,0,0,0,1
1035,0.5312193632125854,0.0,0.19194278120994568,0.0,0,0,0,1
1036,0.5698626637458801,0.0,0.2568419873714447,0.0,0,13,0,1
1037,0.5698626637458801,0.0,0.33459946513175964,0.0,0,0,0,1
1038,0.6297846436500549,0.0,0.1778208613395691,0.0,0,0,0,1
1039,0.5621865391731262,0.0,0.275139719247818,0.0,1,1,0,1
1040,0.5156299471855164,0.0,0.287777841091156,0.0,0,0,0,1
1041,0.4532718360424042,0.0,0.30736804008483887,0.0,0,0,0,1
1042,0.3923468291759491,0.0,0.287777841091156,0.0,0,0,0,1
1043,0.6654205918312073,0.0,0.287777841091156,0.0,0,3,0,1
1044,0.6224693655967712,0.0,0.21734751760959625,0.0,10,2,0,1
1045,0.5544804334640503,0.0,0.24509501457214355,0.0,0,3,0,1
1046,0.3276783227920532,0.0,0.3775506913661957,0.0,0,1,0,1
1047,0.6001983880996704,0.0,0.2568419873714447,0.0,0,2,0,1
1048,0.6001983880996704,0.0,0.26285186409950256,0.0,6,4,0,1
1049,0.538993239402771,0.0,0.2509227991104126,0.0,1,3,0,1
1050,0.59267657995224,0.0,0.18714269995689392,0.0,0,0,0,1
1051,0.8596737384796143,0.0,0.13661839067935944,0.0,0,0,0,1
1052,0.59267657995224,0.0,0.275139719247818,0.0,0,0,0,1
1053,0.33459946513175964,0.0,0.3775506913661957,0.0,0,0,0,1
1054,0.59267657995224,0.0,0.24509501457214355,0.0,1,2,0,1
1055,0.6370407938957214,0.0,0.21207880973815918,0.0,0,0,0,1
1056,0.5156299471855164,0.0,0.2568419873714447,0.0,0,0,0,1
1057,0.5775054097175598,0.0,0.23371636867523193,0.0,0,0,0,1
1058,0.5078218579292297,0.0,0.2689514458179474,0.0,0,1,0,1
1059,0.6001983880996704,0.0,0.2568419873714447,0.0,0,0,0,1
1060,0.3415925204753876,0.0,0.29422497749328613,0.0,1,0,0,1
1061,0.8558611869812012,0.0,0.1259327530860901,0.0,0,0,0,0
1062,0.6992644667625427,0.0,0.22816647589206696,0.0,0,0,0,0
1063,0.7981967926025391,0.0,0.2568419873714447,0.0,0,0,0,0
1064,0.6297846436500549,0.0,0.20182321965694427,0.0,0,0,0,0
1065,0.5078218579292297,0.0,0.20182321965694427,0.0,0,0,0,0
1066,0.8479777574539185,0.0,0.1732981950044632,0.0,1,0,0,0
1067,0.6584275364875793,0.0,0.23935934901237488,0.0,0,0,0,0
1068,0.5000100135803223,0.0,0.3775506913661957,0.0,0,0,0,0
1069,0.585111141204834,0.0,0.15611489117145538,0.0,0,0,0,0
1070,0.6859594583511353,0.0,0.287777841091156,0.0,1,0,0,0
1071,0.7122421860694885,0.0,0.18714269995689392,0.0,0,0,0,0
1072,0.6584275364875793,0.0,0.287777841091156,0.0,0,0,0,0
1073,0.6513648629188538,0.0,0.3702353835105896,0.0,0,0,0,0
1074,0.6859594583511353,0.0,0.13297423720359802,0.0,0,0,0,0
1075,0.46102678775787354,0.0,0.3998216390609741,0.0,0,0,0,0
1076,0.6297846436500549,0.0,0.24509501457214355,0.0,0,0,0,0
1077,0.7663036584854126,0.0,0.21734751760959625,0.0,0,0,0,0
1078,0.7186043858528137,0.0,0.2568419873714447,0.0,1,0,0,0
1079,0.6791887283325195,0.0,0.1968362182378769,0.0,0,0,0,0
1080,0.7490972280502319,0.0,0.19194278120994568,0.0,0,2,0,0
1081,0.6513648629188538,0.0,0.16452647745609283,0.0,0,0,0,0
1082,0.7773098945617676,0.0,0.16886694729328156,0.0,0,0,0,0
1083,0.6297846436500549,0.0,0.2689514458179474,0.0,0,0,0,0
1084,0.839743971824646,0.0,0.1778208613395691,0.0,0,0,0,0
1085,0.6297846436500549,0.0,0.24509501457214355,0.0,0,0,0,0
1086,0.7310686111450195,0.0,0.2568419873714447,0.0,0,0,0,0
1087,0.6001983880996704,0.0,0.3775506913661957,0.0,0,0,0,0
1088,0.5775054097175598,0.0,0.30736804008483887,0.0,0,0,0,0
1089,0.8479777574539185,0.0,0.2689514458179474,0.0,0,0,0,0
1090,0.7431780099868774,0.0,0.275139719247818,0.0,0,0,0,0
1091,0.7310686111450195,0.0,0.20690405368804932,0.0,0,0,0,0
1092,0.6791887283325195,0.0,0.275139719247818,0.0,0,0,0,0
1093,0.7057950496673584,0.0,0.16027602553367615,0.0,0,0,0,0
1094,0.7606606483459473,0.0,0.1778208613395691,0.0,0,0,0,0
1095,0.7606606483459473,0.0,0.16027602553367615,0.0,2,0,0,0
1096,0.7122421860694885,0.0,0.2509227991104126,0.0,0,0,0,0
1097,0.8221991658210754,0.0,0.15611489117145538,0.0,0,0,0,0
1098,0.6791887283325195,0.0,0.275139719247818,0.0,0,0,0,0
1099,0.7879412174224854,0.0,0.3629792034626007,0.0,0,0,0,0
1100,0.6442351341247559,0.0,0.1520422399044037,0.0,0,0,0,0
1101,0.7879412174224854,0.0,0.2509227991104126,0.0,0,0,0,0
1102,0.7248802781105042,0.0,0.2689514458179474,0.0,0,0,0,0
1103,0.7248802781105042,0.0,0.16027602553367615,0.0,0,0,0,0
1104,0.6513648629188538,0.0,0.21207880973815918,0.0,0,0,0,0
1105,0.7431780099868774,0.0,0.24509501457214355,0.0,0,0,0,0
1106,0.7490972280502319,0.0,0.22816647589206696,0.0,1,0,0,0
1107,0.607673168182373,0.0,0.1968362182378769,0.0,0,0,0,0
1108,0.7663036584854126,0.0,0.24509501457214355,0.0,0,0,0,0
1109,0.6224693655967712,0.0,0.2509227991104126,0.0,0,0,0,0
1110,0.5544804334640503,0.0,0.29422497749328613,0.0,0,1,0,0
1111,0.7606606483459473,0.0,0.2568419873714447,0.0,0,0,0,0
1112,0.4688006341457367,0.0,0.2568419873714447,0.0,0,0,0,0
1113,0.6992644667625427,0.0,0.0,0.1520422399044037,0,0,0,0
1114,0.5621865391731262,0.0,0.275139719247818,0.0,0,0,0,0
1115,0.5312193632125854,0.0,0.2568419873714447,0.0,0,0,0,0
1116,0.7186043858528137,0.0,0.26285186409950256,0.0,0,0,0,0
1117,0.6224693655967712,0.0,0.2568419873714447,0.0,0,0,0,0
1118,0.7431780099868774,0.0,0.20182321965694427,0.0,0,0,0,0
1119,0.8558611869812012,0.0,0.1294127255678177,0.0,0,0,0,0
1120,0.6442351341247559,0.0,0.3007555902004242,0.0,1,0,0,0
1121,0.523430347442627,0.0,0.3775506913661957,0.0,0,0,0,0
1122,0.7431780099868774,0.0,0.26285186409950256,0.0,0,0,0,0
1123,0.8439050912857056,0.0,0.1520422399044037,0.0,0,0,0,0
1124,0.6791887283325195,0.0,0.21207880973815918,0.0,0,0,0,0
1125,0.7490972280502319,0.0,0.14805719256401062,0.0,1,0,0,0
1126,0.6297846436500549,0.0,0.23935934901237488,0.0,0,0,0,0
1127,0.7310686111450195,0.0,0.1778208613395691,0.0,0,0,0,0
1128,0.5775054097175598,0.0,0.3007555902004242,0.0,0,0,0,0
1129,0.6150978803634644,0.0,0.23371636867523193,0.0,6,5,0,0
1130,0.546748161315918,0.0,0.2689514458179474,0.0,0,0,0,0
1131,0.6297846436500549,0.0,0.18714269995689392,0.0,0,0,0,0
1132,0.5621865391731262,0.0,0.20182321965694427,0.0,3,1,0,0
1133,0.4843900501728058,0.0,0.3007555902004242,0.0,0,0,0,0
1134,0.6001983880996704,0.0,0.1732981950044632,0.0,0,0,0,0
1135,0.59267657995224,0.0,0.20182321965694427,0.0,0,0,0,0
1136,0.771853506565094,0.0,0.22816647589206696,0.0,0,0,0,0
1137,0.6926519870758057,0.0,0.16027602553367615,0.0,0,0,0,0
1138,0.5775054097175598,0.0,0.23371636867523193,0.0,0,0,0,0
1139,0.7431780099868774,0.0,0.22271016240119934,0.0,0,0,0,0
1140,0.6297846436500549,0.0,0.24509501457214355,0.0,0,0,0,0
1141,0.4688006341457367,0.0,0.19194278120994568,0.0,0,0,0,0
1142,0.7371681928634644,0.0,0.20690405368804932,0.0,0,0,0,0
1143,0.7826725244522095,0.0,0.16886694729328156,0.0,0,0,0,0
1144,0.6859594583511353,0.0,0.1824355274438858,0.0,0,0,0,0
1145,0.6791887283325195,0.0,0.2814156115055084,0.0,0,0,0,0
1146,0.6442351341247559,0.0,0.275139719247818,0.0,0,0,0,0
1147,0.5775054097175598,0.0,0.24509501457214355,0.0,0,0,0,0
1148,0.7663036584854126,0.0,0.16886694729328156,0.0,0,0,0,0
1149,0.546748161315918,0.0,0.2568419873714447,0.0,0,0,0,0
1150,0.4843900501728058,0.0,0.2689514458179474,0.0,1,3,0,0
1151,0.7248802781105042,0.0,0.2509227991104126,0.0,0,0,0,0
1152,0.8221991658210754,0.0,0.13297423720359802,0.0,0,0,0,0
1153,0.6001983880996704,0.0,0.1968362182378769,0.0,0,0,0,0
1154,0.7186043858528137,0.0,0.1824355274438858,0.0,0,0,0,0
1155,0.7122421860694885,0.0,0.20182321965694427,0.0,0,0,0,0
1156,0.6224693655967712,0.0,0.22271016240119934,0.0,0,0,0,0
1157,0.7490972280502319,0.0,0.2509227991104126,0.0,0,0,0,0
1158,0.6992644667625427,0.0,0.20182321965694427,0.0,0,0,0,0
1159,0.7186043858528137,0.0,0.22816647589206696,0.0,0,0,0,0
1160,0.607673168182373,0.0,0.26285186409950256,0.0,0,0,0,0
1161,0.5078218579292297,0.0,0.2689514458179474,0.0,0,0,0,0
